미디어타입,제목,장소명,장소타입,장소설명,주소,위도,경도,주소_지역명
artist,2AM,휘닉스 평창 스노우 파크,playground,"우리 결혼했어요 조권, 가인의 데이트 장소",강원도 평창군 봉평면 태기로 174,37.577868,128.32341,강원
artist,2AM,원마운트,playground,"우리 결혼했어요 진운, 고준희의 데이트 장소",경기도 고양시 일산서구 한류월드로 300,37.664347,126.754379,경기
artist,2AM,율동공원,playground,"우리 결혼했어요 조권, 가인의 데이트 장소",경기도 성남시 분당구 문정로 72,37.3765384,127.152391,경기
artist,2AM,베르아델승마클럽,playground,"우리 결혼했어요 진운, 고준희의 데이트 코스",경기도 안산시 단원구 부흥로 376,37.212744,126.608469,경기
artist,2AM,서원아트리움,playground,진운이 아이스버킷챌린지를 한 장소,경기도 파주시 광탄면 서원길 333,37.815938,126.896078,경기
artist,2AM,서울특별시 학생체육관,playground,레인보우 스타즈' 진운이 경기한 체육관,서울특별시 송파구 잠실동 10-3,37.512199,127.07525,서울
artist,2AM,그랜드하얏트서울 아이스링크,playground,"우리 결혼했어요 조권, 가인의 데이트 장소",서울특별시 용산구 소월로 322,37.539349,126.99715,서울
artist,2PM,경기도잣향기푸른숲,playground,찬성이 김비서가 왜 그럴까를 촬영한 곳,경기도 가평군 상면 축령로 289-146,37.769366,127.339123,경기
artist,2PM,쁘띠프랑스,playground,"택연, 닉쿤이 런닝맨을 촬영한 곳",경기도 가평군 청평면 호반로 1063,37.714908,127.490287,경기
artist,2PM,닭이봉춘천닭갈비 의정부점,restaurant,택연의 싸인이 있는 닭갈비집,경기도 의정부시 신흥로 196,37.733528,127.043793,경기
artist,2PM,한마음행복센터,playground,준호가 그냥 사랑하는 사이를 촬영한 복지회관,부산광역시 서구 천마산로 370,35.097029,129.016722,부산
artist,2PM,아실라,restaurant,닉쿤이 방문한 프라이빗 와인바,서울특별시 강남구 강남대로98길 16,37.500688,127.028069,서울
artist,2PM,마치래빗 샐러드 신사동가로수길본점,restaurant,준케이의 싸인 플레이트가 있는 샐러드샵,서울특별시 강남구 논현로153길 45,37.520293,127.024517,서울
artist,2PM,도쿄등심 압구정점,restaurant,멤버들이 함께 방문한 소고기 전문점,서울특별시 강남구 도산대로49길 9 스타크빌딩 3층 ,37.523312,127.037113,서울
artist,2PM,팔당닭발,restaurant,택연이 인간의 조건에서 방문한 닭발집,서울특별시 강남구 학동로45길 7,37.51672,127.0378039,서울
artist,2PM,히메시야,restaurant,닉쿤의 싸인이 있는 홍대 일식당,서울특별시 마포구 독막로15길 3-18,37.548639,126.921276,서울
artist,2PM,김사또상수본점,restaurant,준케이의 싸인이 있는 떡볶이집,서울특별시 마포구 서강동 와우산로 39,37.547983,126.922831,서울
artist,2PM,도쿄등심 롯데캐슬잠실점,restaurant,닉쿤의 싸인 플레이트가 있는 소고기 전문점,서울특별시 송파구 올림픽로 269,37.5142852,127.100694,서울
artist,2PM,카페후암동,cafe,택연이 방문한 후암동 커피 맛집,서울특별시 용산구 후암동 후암로 33,37.548701,126.97755,서울
artist,2PM,감고당길,playground,택연이 인터랙티브 무비 안녕을 촬영한 곳,서울특별시 종로구 율곡로3길,37.577861,126.982358,서울
artist,2PM,호박식당 약수본점,restaurant,멤버들이 함께 방문한 소갈비 맛집,서울특별시 중구 다산로 154,37.557271,127.01231,서울
artist,2PM,카페 누구나꽃,cafe,준호가 휴가중 방문한 카페,인천광역시 강화군 불은면 덕진로 89,37.651568,126.517667,인천
artist,2PM,대흘리에,stay,택연이 방문한 제주 풀빌라 펜션,제주특별자치도 제주시 조천읍 함선로 250,33.511016,126.68306,제주
artist,강다니엘,카페마리오,cafe,강다니엘이 다녀간 전망 좋은 가평 카페,경기도 가평군 가평읍 상지로 693,37.751219,127.495397,경기
artist,강다니엘,한국민속촌,playground,강다니엘 트래블로그 EP.5에서 방문한 장소,경기도 용인시 기흥구 민속촌로 90,37.260092,127.12036,경기
artist,강다니엘,도날드 떡볶이,restaurant,강다니엘이 즐겨 먹은 떡볶이,부산광역시 영도구 남항새싹길9,35.084824,129.042922,부산
artist,강다니엘,흰여울문화마을,playground,강다니엘의 영도 투어 추천 장소,부산광역시 영도구 영선동4가 605-3,35.078284,129.045318,부산
artist,강다니엘,태종대,playground,강다니엘의 영도투어 추천 장소,부산광역시 영도구 전망로 24,35.052886,129.0872,부산
artist,강다니엘,달뜨네,restaurant,모교 선생님과 함께 식사를 한 곳,부산광역시 영도구 절영로 205,35.0794042,129.0449779,부산
artist,강다니엘,영도대교,playground,강다니엘의 픽한 영도투어 중 한 곳,부산광역시 영도구 중앙동7가,35.095539,129.036477,부산
artist,강다니엘,남포수제비,restaurant,강다니엘이 추천한 남포동의 수제비 전문점,부산광역시 중구 광복로49번길 7-1 2층,35.099883,129.030525,부산
artist,강다니엘,이재모피자,restaurant,강다니엘이 추천한 남포동의 피자 맛집,부산광역시 중구 광복중앙로 31,35.102083,129.030812,부산
artist,강다니엘,꽁블라썸,store,강다니엘이 어머니께 드린 수국 꽃다발 구매한 곳,부산광역시 중구 동광길 28 아코디언 동상옆,35.103952,129.034545,부산
artist,강다니엘,영천영화 청담점,restaurant,강다니엘이 작사가 김이나와 우연히 만났던 곳,서울특별시 강남구 도산대로90길 3 상민빌딩,37.523959,127.04957,서울
artist,강다니엘,카페드커넥트,cafe,강다니엘이 압구정에 오픈한 카페,서울특별시 강남구 언주로159길 7,37.524287,127.032241,서울
artist,강다니엘,월화고기 상암 직영1호점,restaurant,강다니엘이 워너원과 함께 간 고기집,서울특별시 마포구 매봉산로2안길 12-6 1층,37.578064,126.894397,서울
artist,강다니엘,영동족발 본점,restaurant,강다니엘이 즐겨 먹는 유명한 족발집,서울특별시 서초구 남부순환로358길 8,37.484533,127.037993,서울
artist,강다니엘,센토리,playground,V-LIVE에서 강다니엘이 다니티 디퓨저를 만든 곳,서울특별시 서초구 신반포로49길 12 하늘정원빌딩,37.511468,127.020251,서울
artist,강다니엘,마봉 양꼬치 용산점,restaurant,강다니엘이 방문한 용산의 양꼬치 식당,서울특별시 용산구 새창로 209,37.530635,126.967008,서울
artist,강다니엘,커피프렌즈촬영지,cafe,강다니엘이 커피프렌즈에서 알바하던 카페,제주특별자치도 서귀포시 안덕면 중산간서로 2026,33.28848,126.306966,제주
artist,강다니엘,재게재게옵서 cafe,cafe,이불밖은 위험해에서 강다니엘이 간 카페,제주특별자치도 제주시 한림읍 비양도길 32-3,33.405246,126.228268,제주
artist,개리,칭하이,restaurant,개리와 런닝맨 멤버들이 극찬한 해물철판짜장 맛집,경기도 성남시 중원구 성남대로 1149 2층 칭하이,37.432232,127.126479,경기
artist,개리,아미스타,cafe,개리가 런닝맨 촬영 당시 방문한 베이커리 카페,경기도 수원시 영통구 센트럴파크로127번길 80-3,37.294206,127.049392,경기
artist,개리,맛나반점,restaurant,개리가 먹고 스트레스를 풀고 간 매운 짬뽕 맛집,경기도 파주시 파주읍 충현로 25,37.849275,126.791105,경기
artist,개리,트리하우스,stay,개리와 아들 하오가 찾은 트리하우스 펜션,경기도 평택시 진위면 삼봉로 442-15,37.093768,127.101074,경기
artist,개리,더페이머스버거 신사점,restaurant,개리네 가족이 방문한 수제버거 맛집,서울특별시 강남구 도산대로 113 1층,37.516969,127.020837,서울
artist,개리,카멜커피 도산공원점,cafe,개리가 아내와 데이트한 레트로 감성 카페,서울특별시 강남구 도산대로45길 16-8,37.523608,127.035952,서울
artist,개리,호화반점,restaurant,개리가 다이어트 중에도 방문한 맛있는 중식당,서울특별시 강남구 선릉로161길 5 1-2층,37.527684,127.037304,서울
artist,개리,압구정하루,restaurant,개리가 먹고 추천한 돈가스 맛집,서울특별시 강남구 언주로172길 56,37.536919,126.982588,서울
artist,개리,중경소면관,restaurant,개리가 아들 하오와 먹고 감탄한 중식 맛집,서울특별시 광진구 아차산로30길 42,37.539025,127.064723,서울
artist,개리,버튼업 바 앤 키친,restaurant,개리가 방문한 합정 파스타 맛집,서울특별시 마포구 토정로 53-9,37.545646,126.914464,서울
artist,개리,아리수 한정식,restaurant,개리와 런닝맨 멤버들이 회식한 한정식 맛집,서울특별시 양천구 목동서로 213,37.527969,126.87054,서울
artist,개리,바다식당,restaurant,개리가 감탄하고 간 이색적인 부대찌개 맛집,서울특별시 용산구 이태원로 245 2층,37.536882,126.997909,서울
artist,걸스데이,매짜리토박이,restaurant,걸스데이 혜리가 찾은 제주식 해장국 맛집,경기도 광주시 오포읍 매자리길 94-32 1층,37.352565,127.253521,경기
artist,걸스데이,보수동 책방 골목,playground,민아가 부산여행 브이로그중 들린 장소,부산광역시 중구 대청로 67-1,35.10332,129.026803,부산
artist,걸스데이,미술공방 남포본점,restaurant,걸스데이 유라가 부산 촬영 중 찾은 곱창 맛집,부산광역시 중구 중구로29번길 17-1 1층,35.100373,129.024733,부산
artist,걸스데이,삐아프,cafe,혜리의 브이로그중 무심결에 들어간 초콜릿 집,서울특별시 강남구 논현로175길 109 1층,37.521516,127.020741,서울
artist,걸스데이,솔빈덕,restaurant,유라가 출연한 테이스티로드에서 나온 핫도그집,서울특별시 강남구 도산대로51길 40,37.525666,127.038263,서울
artist,걸스데이,카페 노티드 청담,cafe,걸스데이 혜리가 유튜브에서 극찬한 도넛 맛집,서울특별시 강남구 도산대로53길 15 1층,37.5241508,127.0382334,서울
artist,걸스데이,도산맘마미아,cafe,걸스데이 혜리가 로제와 방문한 카페,서울특별시 강남구 압구정로42길 45,37.5259001,127.03462,서울
artist,걸스데이,버터풀앤크리멀러스,cafe,걸스데이 혜리가 좋아하는 크루아상이 맛있는 카페,서울특별시 강남구 언주로172길 59 1층,37.526936,127.036455,서울
artist,걸스데이,해몽,restaurant,걸스데이 혜리가 인정한 등갈비 맛집,서울특별시 강남구 학동로41길 32,37.518086,127.036365,서울
artist,걸스데이,베란다컵케익,cafe,걸스데이 혜리가 컵케익을 먹고 반한 카페,서울특별시 마포구 동교로38길 27-14,37.56195,126.92618,서울
artist,걸스데이,도요스6가,restaurant,걸스데이 혜리가 방문한 송리단길 카이센동 맛집,서울특별시 송파구 백제고분로45길 40 트윈레이크팰리스 1층,37.510981,127.105226,서울
artist,걸스데이,스시준,restaurant,걸스데이 혜리가 먹고 감탄한 일식당,서울특별시 송파구 올림픽로35다길 32 지하1층,37.514905,127.099976,서울
artist,걸스데이,DONO,restaurant,걸스데이 혜리가 찾은 피자가 맛있는 곳,서울특별시 용산구 이태원로54길 63,37.535681,126.999024,서울
artist,걸스데이,동굴과화로구이,restaurant,걸스데이 혜리가 먹고 감동한 돼지갈비 맛집,서울특별시 은평구 은평로 185,37.48282,126.979343,서울
artist,걸스데이,카페 다연,cafe,걸스데이 민아가 힐링하고 간 카페,인천광역시 계양구 하느재로5번길 1 1층 102호,37.543888,126.722578,인천
artist,걸스데이,오목골 즉석메밀우동,restaurant,걸스데이 민아가 자주 찾는 계란말이 김밥 맛집,인천광역시 미추홀구 석정로 142,37.468225,126.648732,인천
artist,걸스데이,중화루,restaurant,걸스데이 혜리가 인생짜장으로 꼽은 중식당,인천광역시 중구 홍예문로 12,37.471767,126.621568,인천
artist,걸스데이,메이즈랜드,playground,한번만 안아줘' 뮤비 촬영 장소,제주특별자치도 제주시 구좌읍 비자림로 2134-47,33.488697,126.800866,제주
artist,걸스데이,피어 22,restaurant,걸스데이 유라와 소진이 소개한 제주도 숨은 맛집,제주특별자치도 제주시 한림읍 금능7길 22 금능리어촌계복지회관 1층,33.389939,126.225689,제주
artist,골든차일드,테라로사 커피공장 강릉본점,cafe,"대열, 장준이 일일 바리스타로 팬들에게 대접한 곳",강원도 강릉시 구정면 현철길 25,37.6960542,128.8918879,강원
artist,골든차일드,정은숙초당순두부,restaurant,"대열, 장준이 감탄하며 먹었던 초당순두부집",강원도 강릉시 난설헌로 200,37.790728,128.9119821,강원
artist,골든차일드,강릉컬링센터,playground,"성종, 우현이와 대열, 장준이 컬링을 대결한 곳",강원도 강릉시 종합운동장길 32,37.773759,128.892451,강원
artist,골든차일드,강문해변,playground,"강원도 배틀 투어에서 대열, 장준이 간 해변",강원도 강릉시 창해로350번길 5,37.79663,128.917612,강원
artist,골든차일드,정선아리랑시장,playground,"대열, 장준, Y가 시장 먹거리를 먹은 곳",강원도 정선군 정선읍 5일장길 36,37.380441,128.665164,강원
artist,골든차일드,남이섬,playground,"2017 울림픽' 대열, 장준, Y가 2가지 방법으로 들어간 섬",강원도 춘천시 남산면 남이섬길 1,37.789935,127.52581,강원
artist,골든차일드,섬향기,restaurant,"2017 울림픽' 대열, 장준, Y가 먹은 남이섬에 있는 닭갈비 집",강원도 춘천시 남산면 남이섬길 1 ,37.790815,127.525187,강원
artist,골든차일드,황태회관,restaurant,"대열, 장준, Y가 먹은 황태로 유명한 황태 맛집",강원도 평창군 대관령면 눈마을길 19,37.6698745,128.7098617,강원
artist,골든차일드,대관령 양떼목장,playground,"대열, 장준, Y가 양들도 보고 초원에 뛰놀던 곳",강원도 평창군 대관령면 대관령마루길 483-32,37.689736,128.753045,강원
artist,골든차일드,알펜시아,stay,"대열, 장준, Y가 일정이 끝나고 자러 간 숙소",강원도 평창군 대관령면 솔봉로 325,37.654397,128.671795,강원
artist,골든차일드,알펜시아 스키점프 센터,playground,"대열, 장준, Y가 스키점프대에서 사진 찍은 곳",강원도 평창군 대관령면 스포츠파크길 135,37.66299,128.682168,강원
artist,골든차일드,산수명산,restaurant,"대열, 장준, Y가 먹은 산채정식이 맛있는 집",강원도 평창군 진부면 오대산 3길 13,37.714257,128.599781,강원
artist,골든차일드,월정사,playground,"대열, 장준, Y가 템플 스테이를 했던 사찰",강원도 평창군 진부면 오대산로 374-8,37.731807,128.592508,강원
artist,구구단,주누 돈까스 냉면,restaurant,"세정, 미나가 먹은 성남 핫플 돈가스 냉면집",경기도 성남시 분당구 서현로210번길 14,37.386272,127.124676,경기
artist,구구단,순창 떡볶이김밥,restaurant,"세정, 미나가 먹은 성남 4대 떡볶이집",경기도 성남시 수정구 산성대로 255번길 10,37.441106,127.145096,경기
artist,구구단,앞산공원 전망대,playground,"세영, 나영이 간 대구 전망대",대구광역시 남구 대명동 산227-4,35.8272862,128.587654,대구
artist,구구단,홍림곱창,restaurant,"세정, 나영이가 먹은 곱창 가게",대구광역시 남구 대명로36길 58,35.837066,128.574576,대구
artist,구구단,이월드,playground,"세영, 나영이가 간 대구의 랜드마크",대구광역시 달서구 두류공원로 200,35.853468,128.563918,대구
artist,구구단,디아크 문화관,playground,"세정, 나영이 봤던 예술 건축물",대구광역시 달성군 다사읍 강정본길 57,35.838438,128.468464,대구
artist,구구단,전동매니아 2호점,playground,"세정, 나영이 탔던 LED 카트 빌렸던 곳",대구광역시 달성군 다사읍 대실역남로 3길 3,35.850717,128.467785,대구
artist,구구단,김광석 다시 그리기길,playground,"세영, 나영이 간 고 김광석 벽화거리",대구광역시 중구 동덕로8길 34-20,35.859919,128.606594,대구
artist,구구단,진골목,playground,"세정, 나영이 대구에서 갔던 긴 골목",대구광역시 중구 중앙대로 403,35.868663,128.592812,대구
artist,구구단,미도다방,cafe,"세정, 나영이 간 우리나라에서 가장 오래된 다방",대구광역시 중구 진골목길 14,35.8680689,128.592691,대구
artist,구구단,솜이네떡볶이,restaurant,"하나, 세정이가 먹은 즉석 떡볶이집",서울특별시 중구 퇴계로42길 36,37.5601352,126.9963869,서울
artist,구구단,광양 서천변,playground,미나가 광양 강변에 산책을 한 곳,전라남도 광양시 광양읍 서천변로 261,34.978805,127.5728,전라
artist,구구단,순천만 국가정원,playground,미나가 순천에서 봄꽃 축제로 간 곳,전라남도 순천시 국가정원1호길 47,34.929045,127.498897,전라
artist,구구단,빨간오뎅,restaurant,미나가 먹은 순천의 숨은 떡볶이 맛집,전라남도 순천시 북부시장길 5,34.9593672,127.4850966,전라
artist,구구단,순천드라마촬영장,playground,미나가 순천에서 과거로 시간여행한 곳,전라남도 순천시 비례골길 24,34.957729,127.53832,전라
artist,구구단,베니스 랜드,playground,구구단 프로젝트 극단적인 수학여행 4회에 나온 곳,제주특별자치도 서귀포시 성산읍 난산리 2575,33.416209,126.84091,제주
artist,구구단,여미지 식물원,playground,구구단 프로젝트 극단적인 수학여행 4회에 나온 곳,제주특별자치도 서귀포시 중문관광로 93,33.252753,126.414438,제주
artist,구구단,김녕미로공원,playground,구구단 프로젝트 극단적인 수학여행 4회에 나온 곳,제주특별자치도 제주시 구좌읍 만장굴길 122,33.536511,126.772334,제주
artist,구구단,제주양떼목장,playground,구구단 프로젝트 극단적인 수학여행 3회에 나온 곳,제주특별자치도 제주시 애월읍 도치돌길 289-13,33.411226,126.365274,제주
artist,그레이,미앙,restaurant,그레이가 자주 방문하는 태국 음식점,서울특별시 강남구 논현로 854 안다즈호텔 지하 1층,37.525488,127.02892,서울
artist,그레이,더페이머스버거 신사점,restaurant,그레이가 방문한 로꼬가 운영하는 수제버거 맛집,서울특별시 강남구 도산대로 113 1층,37.516969,127.020837,서울
artist,그레이,도쿄등심 압구정점,restaurant,그레이와 박재범이 같이 방문한 소고기 전문점,서울특별시 강남구 도산대로49길 9 스타크빌딩 3층 ,37.523312,127.037113,서울
artist,그레이,야키토리 쿠이신보,restaurant,그레이와 이동건이 같이 방문한 일식당,서울특별시 강남구 도산대로55길 40,37.526067,127.041081,서울
artist,그레이,도라지 위스키,restaurant,그레이가 방문한 압구정 라운지바,서울특별시 강남구 선릉로155길 11,37.525329,127.038789,서울
artist,그레이,너마늘 안동갈비 & 요술꼬치,restaurant,그레이가 방문한 정준하가 운영하는 꼬치집,서울특별시 강남구 선릉로157길 26,37.526298,127.037793,서울
artist,그레이,카페 디올,cafe,그레이가 에어 디올 홍보 사진을 촬영한 카페,서울특별시 강남구 청담동 압구정로 464 하우스 오브 디올 5F,37.524805,127.046873,서울
artist,그레이,유진치킨 홍제점,restaurant,그레이와 우원재가 같이 방문한 치킨집,서울특별시 서대문구 세무서7길 13,37.5914212,126.9460607,서울
artist,그레이,고기두목,restaurant,그레이가 술을 마신 돼지고기 맛집,서울특별시 서초구 잠원동 신반포로47길 87,37.514181,127.018593,서울
artist,그레이,제스티살룬 성수,restaurant,그레이가 방문한 서울숲 수제버거 맛집,서울특별시 성동구 서울숲4길 13 1층,37.547499,127.042485,서울
artist,그레이,페스타 바이 민구,restaurant,그레이가 와인을 마신 레스토랑,서울특별시 중구 장충동 장충단로 60,37.550122,127.002181,서울
artist,그레이,몽상드애월,cafe,그레이가 제주 여행 중 방문한 카페,제주특별자치도 제주시 애월읍 애월북서길 56-1,33.462863,126.309672,제주
artist,기분 째니는 날,플레이팅쿠킹스튜디오,playground,기분 째니는 날 요리 방송을 촬영한 곳,"서울특별시 마포구 성미산로23안길 19 5, 6층",37.565959,126.920869,서울
artist,김요한,안성팜랜드,playground,엑스원 비상 앨범 자켓 촬영지,경기도 안성시 공도읍 대신두길 28,36.9904684,127.194467,경기
artist,김요한,엘빈에비뉴라운지,playground,김요한 원더케이 수트댄스 촬영 장소,서울특별시 강남구 강남대로92길 13,37.4990249,127.02849,서울
artist,김재환,참참참,restaurant,김재환이 방문해서 재환 정식이 있는 분식집. 김영철의 동네한바퀴,부산광역시 영도구 중리북로 21,35.07134,129.066787,부산
artist,김재환,명품먹태&노가리,restaurant,김재환이 워너원 데뷔 전에 알바를 한 곳,서울특별시 강서구 방화동로 26,37.563075,126.810115,서울
artist,김재환,니가사니,cafe,김재환이 디카페인 아메리카노를 마시고 놀란 곳,서울특별시 서초구 반포대로26길 35 1층,37.490666,127.010993,서울
artist,뉴이스트,모자호떡,cafe,JR(종현)이가 출연했던 밤도깨비에 나온 곳,"강원도 강릉시 금성로 21, 중앙시장 185호",37.754234,128.898988,강원
artist,뉴이스트,두물머리,playground,나 혼자 산다에서 어머니와 함께 간 양평,경기도 양평군 양서면 두물머리길,37.532916,127.315783,경기
artist,뉴이스트,수수 카페,cafe,나 혼자 산다에서 민현이 어머니와 함께 간 양평 카페,경기도 양평군 양서면 북한강로 89번길 16,37.551984,127.32139,경기
artist,뉴이스트,까꾸네모리국수,restaurant,JR(종현)이가 출연했던 밤도깨비에 나온 곳,경상북도 포항시 남구 구룡포읍 호미로 239-13,35.991397,129.556266,경상
artist,뉴이스트,매드독스,restaurant,렌(민기)가 방문한 피자집,부산광역시 수영구 광안해변로 235,35.1546728,129.1196979,부산
artist,뉴이스트,강남면옥 본점,restaurant,민현이가 데뷔초부터 방문한 그 식당,서울특별시 강남구 논현로 152길 34,37.521403,127.030931,서울
artist,뉴이스트,누메아 커피바,cafe,러브 레코드 비사이드에서 JR와 렌이 추천한 카페,서울특별시 강남구 봉은사로 73길 47,37.515519,127.049428,서울
artist,뉴이스트,지노스피자 압구정점,restaurant,아론이 좋아하는 단골 피자집,서울특별시 강남구 선릉로 155갈 15,37.525448,127.038348,서울
artist,뉴이스트,북창동순두부 강남구청점,restaurant,러브 레코드 비사이드에서 JR와 렌이 식사한 곳,서울특별시 강남구 학동로 56길 26,37.515492,127.042639,서울
artist,뉴이스트,커피인뜨락,cafe,뉴이스트가 광고촬영하면서 다녀간 곳,서울특별시 종로구 삼청로5길 11,37.582542,126.98111,서울
artist,뉴이스트,엔티커피,cafe,뉴킷리스트 시작 때 만난 곳,서울특별시 종로구 율곡로 272,37.572979,127.007321,서울
artist,뉴이스트,광장시장 고향손칼국수,restaurant,"민현, JR(종현)이 방문한 광장시장 맛집 투어",서울특별시 종로구 창경궁로 88,37.570345,126.999249,서울
artist,뉴이스트,유람선 회집,restaurant,러브 레코드 비사이드에서 동호&아론이 방문한 곳,인천광역시 중구 월미문화로 37,37.475261,126.598079,인천
artist,뉴이스트,공가네,restaurant,동호가 구입한 공갈빵 가게,인천광역시 중구 차이나타운로 46,37.47538,126.619235,인천
artist,뉴이스트,바당지기,restaurant,뉴이스트 W 백호&JR '백호 투어' 식당,제주특별자치도 제주시 구좌읍 해맞이해안로 480,33.5548251,126.798014,제주
artist,뉴이스트,도토리키친 본점,restaurant,뉴이스트 W 백호&JR '백호 투어' 식당,제주특별자치도 제주시 북성로  59,33.5153909,126.518667,제주
artist,뉴이스트,해녀잠수촌,restaurant,뉴이스트 W 백호&JR '백호 투어' 식당,제주특별자치도 제주시 서해안로 498 1층,33.5188204,126.4921734,제주
artist,뉴이스트,제주빅볼랜드,playground,백호&JR '백호 투어'에 나온 큰 공 액티비티,제주특별자치도 제주시 애월읍 산록서로 15,33.389289,126.377993,제주
artist,다비치,도경리역,station,오늘따라 보고싶어서' 그래 뮤비 촬영지,강원도 삼척시 도경북길 126,37.543482,126.987688,강원
artist,다비치,1994커피,cafe,오늘따라 보고 싶어서 그래' 뮤비 촬영장소,강원도 삼척시 테마타운길 69,37.467152,129.169442,강원
artist,다비치,새들러 하우스,cafe,강민경이 추천하는 가로수길 와플집,서울특별시 강남구 도산대로17길 10,37.519341,127.024908,서울
artist,다비치,앤더슨씨 청담점,restaurant,강민경이 다녀온 청담동 브런치 카페,서울특별시 강남구 도산대로55길 7 헤이븐빌딩,37.5239721,127.0400718,서울
artist,다비치,루비떡볶이,restaurant,이해리가 추천하는 떡볶이 맛집,서울특별시 강남구 선릉로153길 21,37.524594,127.037648,서울
artist,다비치,미 피아체,restaurant,강민경 추천 청담동 이탈리안 레스토랑,서울특별시 강남구 압구정로80길 19-2,37.524444,127.045,서울
artist,다비치,애플하우스,restaurant,강민경의 고등학교 시절 단골 분식집,서울특별시 동작구 동작대로27다길 29 2층,37.486251,126.980647,서울
artist,다비치,서대문 양꼬치,restaurant,다비치가 추천하는 양꼬치의 원조,서울특별시 마포구 동교로 251,37.5623878,126.924158,서울
artist,다비치,소금집 델리,restaurant,강민경이 자주 먹는 샌드위치 맛집,서울특별시 마포구 월드컵로19길 14,37.556785,126.906017,서울
artist,다비치,프로간장게장,restaurant,다비치 추천 간장게장 맛집,서울특별시 서초구 강남대로97길 9,37.514584,127.019097,서울
artist,다비치,루엘드파리,cafe,강민경의 브이로그에서 나온 빵집,서울특별시 서초구 서초중앙로 18 서초쌍용플래티넘 112호,37.4840138,127.0173415,서울
artist,다비치,챔프 커피 제 2작업실,cafe,강민경이 추천하는 라떼 맛집,서울특별시 용산구 녹사평대로26가길 24,37.532493,126.992812,서울
artist,다비치,털보네 꼼장어,restaurant,강민경이 추천한 돼지꼬리 맛집,서울특별시 용산구 대사관로 63,37.533434,126.920584,서울
artist,다비치,해방촌 꼼모아,restaurant,강민경이 추천하는 미쉘린 2010 프렌치 레스토랑,서울특별시 용산구 신흥로 56,37.543493,126.98767,서울
artist,다비치,금돼지식당,restaurant,강민경이 인스타그램에 맛집 인증한 돼지고기 맛집,서울특별시 중구 다산로 149,37.557057,127.009465,서울
artist,다비치,제주 만민 식당,restaurant,다비치가 추천한 갈치 조림의 대가,제주특별자치도 제주시 한림읍 중산간서로 4618-1,33.383773,126.28393,제주
artist,다이나믹 듀오,의령식당,restaurant,다이나믹듀오 개코가 부산에서 방문한 국밥집,부산광역시 해운대구 우동1로50번길 15,35.170674,129.123381,부산
artist,다이나믹 듀오,시추안하우스 압구정점,restaurant,다이나믹듀오 최자가 사천요리를 즐기고 간 곳,서울특별시 강남구 논현로 854 안다즈 호텔 지하 1층,37.525512,127.026661,서울
artist,다이나믹 듀오,로바다야끼아라도,restaurant,다이나믹듀오 최자가 최자로드에서 인정한 맛집,서울특별시 강남구 논현로175길 25 다보빌딩 104호,37.525459,127.024507,서울
artist,다이나믹 듀오,뱃고동,restaurant,다이나믹듀오 최자가 어릴 적부터 다닌 맛집,서울특별시 강남구 언주로172길 54,37.526811,127.035831,서울
artist,다이나믹 듀오,순금이떡볶이 아차산점,restaurant,다이나믹듀오 개코가 인스타에 인증한 떡볶이 맛집,서울특별시 광진구 자양로43길 43,37.552496,127.088035,서울
artist,다이나믹 듀오,카와카츠 본점,restaurant,다이나믹듀오 최자가 돈가스를 먹고 감탄한 맛집,서울특별시 마포구 동교로 126 1층 102호,37.5546817,126.9162152,서울
artist,다이나믹 듀오,평안도 상원냉면,restaurant,다이나믹듀오 최자가 방문한 평양냉면 맛집,서울특별시 마포구 양화로 156,37.556081,126.921301,서울
artist,다이나믹 듀오,도락,restaurant,다이나믹듀오 최자가 먹고 제주를 떠올린 곳,서울특별시 마포구 월드컵북로54길 17 사보이시티 지하 1층 B-132A,37.557123,126.976634,서울
artist,다이나믹 듀오,양양메밀막국수,restaurant,다이나믹듀오 개코가 자주 오고 싶어 한 막국수집,서울특별시 서초구 동광로15길 10 광원빌딩,37.492479,126.98608,서울
artist,다이나믹 듀오,잠원떡볶이,restaurant,떡볶이매니아 다이나믹듀오 개코가 방문한 분식집,서울특별시 서초구 잠원로4길 45,37.513133,127.008549,서울
artist,다이나믹 듀오,원조호수삼계탕,restaurant,다이나믹듀오 최자가 몸보신 하고 간 삼계탕 맛집,서울특별시 영등포구 도림로 274-1,37.502618,126.902272,서울
artist,다이나믹 듀오,한성옥해장국,restaurant,다이나믹듀오 개코가 먹고 만족한 해장국집,서울특별시 용산구 백범로 283,37.539571,126.958783,서울
artist,다이나믹 듀오,금돼지식당,restaurant,다이나믹듀오 최자가 인정한 삼겹살 맛집,서울특별시 중구 다산로 149,37.557057,127.009465,서울
artist,다이아,정동진 해수욕장,playground,다이아 '시월에 설악산' 뮤직비디오 촬영지,강원도 강릉시 강동면 정동역길 17,37.690805,129.03454,강원
artist,다이아,낙산 해수욕장,playground,다이아의 'WooWoo' 뮤직비디오를 촬영한 곳,강원도 양양군 강현면 해맞이길 59,38.1164806,128.63426,강원
artist,다이아,백담사,playground,다이아 '시월에 설악산' 뮤직비디오 촬영지,강원도 인제군 북면 백담로 746,38.164718,128.373893,강원
artist,다이아,스타벅스 청담스타R점,cafe,다이아 멤버들이 인스타그램에 올린 카페,서울특별시 강남구 도산대로57길 24,37.525191,127.04179,서울
