미디어타입,제목,장소명,장소타입,장소설명,주소,위도,경도,주소_지역명
movie,친절한 금자씨,멘야하나비 잠실,restaurant,수요미식회에도 나온 박찬욱 단골 라멘집,서울특별시 송파구 백제고분로45길 38,37.510977,127.107764,서울
movie,친절한 금자씨,도도야,restaurant,박찬욱감독이 단골인 일본 가마메시 전문 식당,서울특별시 종로구 동숭길 39,37.579961,127.004303,서울
movie,친절한 금자씨,회현 제 2 시민아파트,playground,친절한 금자씨와 무한도전등 각종 촬영지,서울특별시 중구 퇴계로8길 101,37.555694,126.981309,서울
movie,클래식,경희대학교 서울캠퍼스,playground,지혜와 상민이 비를 피해 도착한 장소,서울특별시 동대문구 경희대로 26 ,37.595363,127.05276,서울
movie,클래식,성균관대학교 600주년기념관,playground,상민이 지혜에게 선물을 고르라고 한 장소,서울특별시 종로구 성균관로 25-2,37.587367,126.994467,서울
movie,클래식,외암민속마을,playground,준하와 주희의 첫 만남이 이루어진 장소,충청남도 아산시 송악면 외암민속길 5,36.730023,127.016474,충청
movie,태극기 휘날리며,사북석탄역사체험관,playground,탄광에 숨어 있는 인민군을 포로로 잡는 곳,강원도 정선군 사북읍 하이원길 57-3,37.220385,128.816079,강원
movie,태극기 휘날리며,대관령 삼양목장,playground,퇴각명령을 받고 후퇴를 준비하는 곳,강원도 평창군 대관령면 꽃밭양지길 708-9,37.723053,128.719629,강원
movie,태극기 휘날리며,합천 황매산,playground,낙동강 방어선 전투와 두밀령 고지 전투 촬영지,경상남도 합천군 가회면 둔내리,35.495825,127.974289,경상
movie,태극기 휘날리며,합천 영상 테마파크,playground,영화 태극기 휘날리며 전투 세트장,경상남도 합천군 용주면 합천호수로 757,35.5489346,128.072475,경상
movie,태극기 휘날리며,왕산마을 벚꽃터널,playground,벚꽃이 아름다운 태극기 휘날리며 촬영지,경상북도 경주시 암곡동 746,35.859291,129.312979,경상
movie,태극기 휘날리며,섬진강 기차마을,playground,"장동건의 훈장 씬, 피난열차 장면 등을 찍은 곳",전라남도 곡성군 오곡면 기차마을로 232,35.279115,127.307561,전라
movie,태극기 휘날리며,낙안읍성민속마을,playground,시체가 산을 이루고 우물에서 폭탄 터진 곳,전라남도 순천시 낙안면 충민길 30,34.906402,127.341937,전라
movie,태극기 휘날리며,외암민속마을,playground,제사를 지내고 피난 떠나는 장면의 배경지,충청남도 아산시 송악면 외암민속길 5,36.730023,127.016474,충청
movie,태극기 휘날리며,공세리성당,playground,태극기 휘날리며에서 원빈이 일을 도왔던 성당,충청남도 아산시 인주면 공세리성당길 10 ,36.883404,126.914041,충청
movie,택시운전사,금강산 화암사 앞,playground,독일 기자와 송강호가 군인들에게 제지당한 곳,강원도 고성군 토성면 화암사길 100,38.226413,128.472543,강원
movie,택시운전사,합천 영상 테마파크,playground,서울에서 집회 때문에 길이 막히는 장면,경상남도 합천군 용주면 합천호수로 757,35.5489346,128.072475,경상
movie,택시운전사,성주 버스 정류장,playground,영화 속에서 순천 버스터미널로 나오는 곳,경상북도 성주군 성주읍 경산길 15-4,35.917017,128.285318,경상
movie,택시운전사,성주시외버스터미널 내 분식집,restaurant,송강호가 점심으로 국수를 먹었던 곳,경상북도 성주군 성주읍 경산길 15-4,35.916988,128.285344,경상
movie,택시운전사,허리케인 레스토랑,restaurant,송강호가 라면 먹는 장면이 나온 곳,경상북도 성주군 성주읍 시장길 13-2,35.917029,128.2863,경상
movie,택시운전사,경남식당,restaurant,영화 속에서 송강호가 점심 먹은 곳,경상북도 성주군 성주읍 시장길 43-1 103동 102호,35.915624,128.285822,경상
movie,택시운전사,칠백장장인국밥,restaurant,"송강호, 고창석이 식사하는 장면이 나온 곳",부산광역시 동래구 미남로 67,35.200047,129.0698783,부산
movie,택시운전사,부산영화촬영스튜디오,playground,송강호가 택시 운전하면서 창밖의 배경 CG로 촬영,부산광역시 해운대구 해운대해변로 52,35.162662,129.138461,부산
movie,택시운전사,청소면 행정복지센터 앞 거리,playground,이 거리는 80년대 광주민주화운동 배경이 된 곳,충청남도 보령시 청소면 청소큰길 167,36.445337,126.589933,충청
movie,택시운전사,청소역 장항선,playground,청소역 인근 거리에서 촬영과 포스터를 찍었던 곳,충청남도 보령시 청소면 청소큰길 176,36.446021,126.590797,충청
