Name,Category,Score,Review_Num,Link,Addr
부안막국수,국수,3.8,124,https://place.map.kakao.com/8398754,"
강원특별자치도 춘천시 후석로344번길 8 1층
(지번) 후평동 429-17
"
까치둥지,"매운탕,해물탕",3.7,847,https://place.map.kakao.com/8819283,"
강원특별자치도 원주시 치악로 1731 1층
(지번) 단구동 500-1
"
스끼다시천국,회,2.9,1268,https://place.map.kakao.com/7967411,"
강원특별자치도 속초시 영랑해안길 11 1층
(지번) 동명동 1-192
"
황소식육실비식당,"육류,고기",3.3,238,https://place.map.kakao.com/10107040,"
강원특별자치도 정선군 사북읍 사북중앙로 42
(지번) 사북읍 사북리 452-21
"
초당토박이 할머니순두부,두부전문점,3.9,175,https://place.map.kakao.com/9521756,"
강원특별자치도 강릉시 초당순두부길 47
(지번) 초당동 273-2
"
평창한우마을 면온점,한식,4.7,830,https://place.map.kakao.com/8608007,"
강원특별자치도 평창군 봉평면 진조길 57
(지번) 봉평면 진조리 12-5
"
차현희순두부청국장,두부전문점,3.2,759,https://place.map.kakao.com/25754890,"
강원특별자치도 강릉시 초당순두부길 96
(지번) 초당동 12-3
"
동화가든,두부전문점,3.5,1124,https://place.map.kakao.com/7846414,"
강원특별자치도 강릉시 초당순두부길77번길 15 1층
(지번) 초당동 309-1
"
각두골,한식,4.3,74,https://place.map.kakao.com/12091558,"
강원특별자치도 양양군 서면 설악로 1111-10
(지번) 서면 오색리 337-4
"
와우대관령한우,"육류,고기",4.3,2251,https://place.map.kakao.com/122193794,"
강원특별자치도 평창군 진부면 까치골길 7
(지번) 진부면 상진부리 630-8
"
신유네회박스포장,회,4.1,145,https://place.map.kakao.com/131260766,"
강원특별자치도 속초시 번영로 200
(지번) 영랑동 166-3
"
단천식당,순대,3.6,1064,https://place.map.kakao.com/9703855,"
강원특별자치도 속초시 아바이마을길 17
(지번) 청호동 842
"
황토물회전문점,회,3.7,280,https://place.map.kakao.com/10042881,"
강원특별자치도 강릉시 사천면 진리해변길 73
(지번) 사천면 사천진리 2-41
"
삼교리동치미막국수 본점,한식,4.1,767,https://place.map.kakao.com/1423088303,"
강원특별자치도 강릉시 구정면 범일로 364
(지번) 구정면 여찬리 170
"
영식이네순대국밥,순대,3.2,1283,https://place.map.kakao.com/27298071,"
강원특별자치도 속초시 중앙로 280-1
(지번) 영랑동 131-173
"
경포동해횟집,회,4.1,1565,https://place.map.kakao.com/21345639,"
강원특별자치도 강릉시 창해로 491 1층
(지번) 강문동 산 4-5
"
홍천한우애,"육류,고기",4.0,362,https://place.map.kakao.com/26875594,"
강원특별자치도 홍천군 홍천읍 양지말길 12 1층
(지번) 홍천읍 상오안리 8-2
"
메밀꽃필무렵,한식,3.9,2366,https://place.map.kakao.com/12095115,"
강원특별자치도 평창군 봉평면 이효석길 33-13
(지번) 봉평면 창동리 682
"
형제칼국수,칼국수,3.0,696,https://place.map.kakao.com/13131970,"
강원특별자치도 강릉시 강릉대로204번길 2
(지번) 교동 162-76
"
도암식당,"육류,고기",2.8,94,https://place.map.kakao.com/10315328,"
강원특별자치도 평창군 대관령면 대관령로 103 2층
(지번) 대관령면 횡계리 323-6
"
어나더블루,카페,4.1,680,https://place.map.kakao.com/1445620783,"
강원특별자치도 속초시 장사항해안길 61 1-2층
(지번) 장사동 543
"
카쿠레가 원주본점,일식,4.1,1669,https://place.map.kakao.com/187938325,"
강원특별자치도 원주시 능라동길 37 1층
(지번) 무실동 1857-14
"
통나무집 숯불닭갈비,닭요리,4.2,395,https://place.map.kakao.com/1179650380,"
강원특별자치도 춘천시 신북읍 신샘밭로 655 1-2층
(지번) 신북읍 천전리 97-5
"
동승루,중국요리,3.8,190,https://place.map.kakao.com/8912336,"
강원특별자치도 원주시 이화4길 30
(지번) 단계동 919-8
"
대원당,"제과,베이커리",3.8,504,https://place.map.kakao.com/8929824,"
강원특별자치도 춘천시 퇴계로 191 1층
(지번) 석사동 796-5
"
정선막국수,국수,4.1,33,https://place.map.kakao.com/9373371,"
강원특별자치도 원주시 자유시장길 47 1층
(지번) 평원동 185-7
"
명랑막국수,국수,4.5,133,https://place.map.kakao.com/12465115,"
강원특별자치도 원주시 원일로 180-1
(지번) 학성동 311-18
"
영광정메밀국수,국수,4.0,685,https://place.map.kakao.com/9884690,"
강원특별자치도 양양군 강현면 진미로 446
(지번) 강현면 사교리 241-4
"
우성닭갈비 본점,닭요리,3.7,464,https://place.map.kakao.com/1656759700,"
강원특별자치도 춘천시 동면 만천양지길 87
(지번) 동면 만천리 755-1
"
아라횟집,회,4.1,910,https://place.map.kakao.com/21878357,"
강원특별자치도 속초시 중앙로147번길 16 지하1층 103~104,160호
(지번) 중앙동 471-4
"
내고향손두부,두부전문점,4.3,48,https://place.map.kakao.com/15317510,"
강원특별자치도 홍천군 북방면 홍천로 100-1
(지번) 북방면 하화계리 산 39-12
"
보릿고개 춘천점,한식,4.3,114,https://place.map.kakao.com/1122192797,"
강원특별자치도 춘천시 동면 서부대성로 483 1층
(지번) 동면 만천리 485
"
순두부젤라또 2호점,아이스크림,3.4,1098,https://place.map.kakao.com/438489240,"
강원특별자치도 강릉시 경강로 2642 1-4층
(지번) 견소동 190-82
"
삼팔횟집,회,3.7,54,https://place.map.kakao.com/18723531,"
강원특별자치도 양양군 현북면 기사문길 58 1층
(지번) 현북면 기사문리 98
"
강원도막국수,국수,3.9,37,https://place.map.kakao.com/8171262,"
강원특별자치도 원주시 섬밭들1길 34-1 1층
(지번) 무실동 1668-10
"
홍천재래식손두부,두부전문점,4.7,136,https://place.map.kakao.com/862380299,"
강원특별자치도 홍천군 서면 한서로 862
(지번) 서면 모곡리 169-18
"
신촌막국수,국수,4.1,369,https://place.map.kakao.com/12142390,"
강원특별자치도 원주시 치악로 1325-12 1층
(지번) 관설동 1219-1
"
원조남원추어탕,추어,4.3,127,https://place.map.kakao.com/8876327,"
강원특별자치도 원주시 치악로 1626-11 1층
(지번) 단구동 185-27
"
놀자대게,"게,대게",3.7,3016,https://place.map.kakao.com/24869807,"
강원특별자치도 양양군 양양읍 남문1길 18 1층 101호
(지번) 양양읍 남문리 226-7
"
팔도식당,국수,3.8,42,https://place.map.kakao.com/20509477,"
강원특별자치도 정선군 정선읍 5일장길 37-7 라동 39호
(지번) 정선읍 봉양리 344-4
"
100년임당방앗간,디저트카페,4.2,292,https://place.map.kakao.com/9123791,"
강원특별자치도 강릉시 경강로2095번길 7 1층
(지번) 임당동 89-6
"
보사노바 커피로스터스 강릉점,카페,4.1,329,https://place.map.kakao.com/27320313,"
강원특별자치도 강릉시 창해로14번길 28
(지번) 견소동 168
"
숲속의빈터 방동막국수,국수,4.4,236,https://place.map.kakao.com/7969228,"
강원특별자치도 인제군 기린면 조침령로 496 1층
(지번) 기린면 방동리 756-1
"
우동당,"돈까스,우동",4.0,569,https://place.map.kakao.com/1124300928,"
강원특별자치도 속초시 새마을길 60 1층
(지번) 조양동 1480-20
"
옹심이장칼국수 감자바우,칼국수,3.2,124,https://place.map.kakao.com/11395119,"
강원특별자치도 강릉시 금성로35번길 4
(지번) 성남동 97-17
"
녹원식당,"해물,생선",4.1,1061,https://place.map.kakao.com/8854620,"
강원특별자치도 고성군 토성면 교암길 60
(지번) 토성면 교암리 22-1
"
회동집,한식,4.3,505,https://place.map.kakao.com/9633072,"
강원특별자치도 정선군 정선읍 5일장길 37-10 1층
(지번) 정선읍 봉양리 344-3
"
낙산바다회마을,회,3.8,1172,https://place.map.kakao.com/11072068,"
강원특별자치도 양양군 강현면 해맞이길 4 가동 1층
(지번) 강현면 전진리 10-2
"
쉘리스,커피전문점,3.1,131,https://place.map.kakao.com/21342077,"
강원특별자치도 강릉시 사천면 진리해변길 95
(지번) 사천면 사천진리 266-31
"
당근마차,실내포장마차,2.7,134,https://place.map.kakao.com/12883818,"
강원특별자치도 속초시 영랑해안길 14
(지번) 동명동 1-193
"
늘푸름홍천한우프라자,"육류,고기",3.6,61,https://place.map.kakao.com/16910365,"
강원특별자치도 홍천군 홍천읍 설악로 1265
(지번) 홍천읍 하오안리 204
"
강릉꼬막집 독도네본점,한식,4.6,444,https://place.map.kakao.com/112760187,"
강원특별자치도 강릉시 옥천로 47 1층
(지번) 옥천동 287
"
강릉집,한식,4.1,306,https://place.map.kakao.com/10122414,"
강원특별자치도 춘천시 서부대성로 46
(지번) 요선동 8-1
"
한우리식당,한식,3.8,850,https://place.map.kakao.com/27293537,"
강원특별자치도 정선군 사북읍 지장천로 705 1층
(지번) 사북읍 사북리 305-38
"
이모네생선찜,"해물,생선",3.5,799,https://place.map.kakao.com/16653374,"
강원특별자치도 강릉시 가작로 8 1층
(지번) 교동 1817-2
"
삼척전복해물뚝배기,"해물,생선",3.9,3072,https://place.map.kakao.com/2026801664,"
강원특별자치도 삼척시 테마타운길 59 2층
(지번) 갈천동 14
"
만동제과 강릉점,"제과,베이커리",4.3,1387,https://place.map.kakao.com/1895412800,"
강원특별자치도 강릉시 금성로 6 1층
(지번) 옥천동 62-3
"
오뚜기칼국수,칼국수,3.3,445,https://place.map.kakao.com/9322382,"
강원특별자치도 동해시 일출로 10-1
(지번) 발한동 27-3
"
어향,"해물,생선",4.4,220,https://place.map.kakao.com/138596761,"
강원특별자치도 동해시 중앙시장길 24 1층
(지번) 발한동 302-29
"
진태원,중국요리,3.6,220,https://place.map.kakao.com/8526358,"
강원특별자치도 평창군 대관령면 횡계길 19 1층
(지번) 대관령면 횡계리 325-18
"
옥산장 돌과이야기,한정식,4.6,111,https://place.map.kakao.com/8905893,"
강원특별자치도 정선군 여량면 여량3길 79 1층
(지번) 여량면 여량리 149-30
"
