Name,Category,Score,Review_Num,Link,Addr
컨사이스,카페,4.8,389,https://place.map.kakao.com/86431965,"
대전 서구 둔산남로180번길 31 1층
(지번) 탄방동 1247
"
토미야,"돈까스,우동",4.5,600,https://place.map.kakao.com/1532158905,"
대전 서구 청사서로 14 1층
(지번) 월평동 294
"
만수민물장어,장어,3.5,140,https://place.map.kakao.com/26436321,"
대전 중구 보문산로 331 3층 만수민물장어
(지번) 문화동 27-5
"
사리원 본점,갈비,3.1,266,https://place.map.kakao.com/17968768,"
대전 서구 둔산로31번길 77 사리원빌딩 2층
(지번) 둔산동 968
"
부잣집곰탕,곰탕,3.5,48,https://place.map.kakao.com/11297533,"
대전 중구 대흥로 131 1,2층
(지번) 대흥동 436
"
고치소사마,일식,3.0,112,https://place.map.kakao.com/1509585212,"
대전 유성구 온천동로65번길 26 1, 2층
(지번) 봉명동 683-6
"
숯골원냉면 본점,한식,3.9,529,https://place.map.kakao.com/11892114,"
대전 유성구 신성로84번길 18
(지번) 신성동 136-3
"
강변산닭,한식,4.7,44,https://place.map.kakao.com/16271834,"
대전 중구 보문로260번길 8 1층
(지번) 대흥동 469-2
"
오백돈 대전본점,한식,4.0,407,https://place.map.kakao.com/936014706,"
대전 서구 둔산남로105번길 18 1, 2층
(지번) 둔산동 1492
"
왕짬뽕순두부 1호점,두부전문점,3.6,180,https://place.map.kakao.com/26920811,"
대전 대덕구 비래서로 25 1층
(지번) 비래동 125-12
"
내집,한식,3.9,92,https://place.map.kakao.com/8248612,"
대전 중구 대흥로121번길 42
(지번) 대흥동 409-7
"
베이크오프,"제과,베이커리",4.4,186,https://place.map.kakao.com/63354372,"
대전 서구 관저동로 37-8 1층
(지번) 관저동 1384
"
감자바위골식당,국수,3.6,501,https://place.map.kakao.com/11041849,"
대전 중구 문창로6번길 41 1층
(지번) 문창동 366-12
"
하레하레,"제과,베이커리",4.3,527,https://place.map.kakao.com/10093756,"
대전 서구 둔산로 155 크로바아파트 제상가동 1,2층
(지번) 둔산동 1509
"
베스타뷔페,뷔페,4.0,175,https://place.map.kakao.com/18785742,"
대전 서구 만년로 70 10-11층
(지번) 만년동 339
"
도군함박,양식,3.7,130,https://place.map.kakao.com/1804117403,"
대전 서구 둔산남로9번길 51
(지번) 둔산동 1195
"
카페희스밀,디저트카페,3.5,277,https://place.map.kakao.com/26420912,"
대전 유성구 죽동로279번길 80 1층
(지번) 죽동 728-2
"
장수촌누룽지삼계탕,삼계탕,4.7,92,https://place.map.kakao.com/236224784,"
대전 중구 동서대로1322번길 36 1층
(지번) 용두동 112-9
"
개성칼국수,칼국수,4.0,301,https://place.map.kakao.com/18475069,"
대전 서구 괴정로 122-1 1층
(지번) 괴정동 81-3
"
관저 엄나무삼계탕,삼계탕,4.1,26,https://place.map.kakao.com/16124877,"
대전 서구 관저동로105번길 23 1층
(지번) 관저동 1202
"
어선재,일식집,3.2,68,https://place.map.kakao.com/25851683,"
대전 유성구 온천로 60 1층
(지번) 봉명동 549-1
"
카페사나고,카페,4.4,265,https://place.map.kakao.com/511435556,"
대전 중구 중교로 76 1층
(지번) 대흥동 150-9
"
솔코리안레스토랑,한식,4.1,46,https://place.map.kakao.com/11393985,"
대전 동구 우암로 128 솔브릿지국제대학 1층
(지번) 삼성동 151-13
"
성심당 케익부띠끄 본점,"제과,베이커리",4.6,2294,https://place.map.kakao.com/1834095519,"
대전 중구 대종로 480 1층
(지번) 은행동 153
"
쪽방집 본관,"호프,요리주점",3.8,30,https://place.map.kakao.com/1366573295,"
대전 중구 보문로254번길 51 1층
(지번) 대흥동 247-3
"
리원,중식,3.2,56,https://place.map.kakao.com/7857302,"
대전 유성구 테크노중앙로 155 2층
(지번) 용산동 575
"
아케이드커피,카페,3.0,188,https://place.map.kakao.com/2070748723,"
대전 유성구 대학로 48-17 1층
(지번) 봉명동 615-6
"
남해아구찜,아구,4.3,37,https://place.map.kakao.com/10194065,"
대전 유성구 은구비서로23번길 29
(지번) 지족동 910-20
"
손의손 대흥직영점,"해물,생선",4.5,226,https://place.map.kakao.com/1601767015,"
대전 중구 보문로260번길 26
(지번) 대흥동 476-3
"
두두당,디저트카페,3.4,504,https://place.map.kakao.com/1285491913,"
대전 대덕구 대청로 234
(지번) 용호동 53
"
마이램,"육류,고기",4.5,16,https://place.map.kakao.com/1592158751,"
대전 서구 대덕대로 226 명동프라자 104호
(지번) 둔산동 1362
"
카페몽뜨,카페,2.9,66,https://place.map.kakao.com/431114067,"
대전 서구 원도안로257번길 48 1층
(지번) 도안동 976
"
부뚜막두부마을,두부전문점,4.5,44,https://place.map.kakao.com/1345428602,"
대전 서구 도솔로388번길 32 2층
(지번) 괴정동 423-17
"
신촌설렁탕 만년점,한식,3.2,224,https://place.map.kakao.com/7975755,"
대전 서구 대덕대로 390
(지번) 만년동 291
"
별난집,"불고기,두루치기",4.1,494,https://place.map.kakao.com/8365404,"
대전 동구 중앙로193번길 8 1층
(지번) 중동 60-4
"
꾸드뱅,"제과,베이커리",3.9,649,https://place.map.kakao.com/27558110,"
대전 유성구 지족동로 146 계룡프라자 1-2층
(지번) 지족동 1026-2
"
누나돈가스,"돈까스,우동",4.1,142,https://place.map.kakao.com/27529189,"
대전 동구 대학로50번길 22-23 1층
(지번) 용운동 670
"
더함뜰,한식,3.0,179,https://place.map.kakao.com/19272546,"
대전 유성구 동서대로 181 1층
(지번) 덕명동 171-13
"
상무초밥 유성점,"초밥,롤",3.6,387,https://place.map.kakao.com/2079493043,"
대전 유성구 대학로 44 1층 106~110호
(지번) 봉명동 617-1
"
팍스,카페,4.7,50,https://place.map.kakao.com/1375616330,"
대전 중구 태평로14번길 21-12
(지번) 유천동 325-16
"
선화동소머리해장국 본점,해장국,3.1,1220,https://place.map.kakao.com/23585179,"
대전 중구 선화로 128 1층
(지번) 선화동 242-2
"
형과아우누룽지삼계탕&왕갈비탕 대전체인본점직영점,삼계탕,3.8,439,https://place.map.kakao.com/841904557,"
대전 유성구 온천로 59 1층 115호
(지번) 봉명동 538-8
"
진원소우 대전봉명점,고기뷔페,3.8,257,https://place.map.kakao.com/2140355603,"
대전 유성구 문화원로 93 2층 201,202호
(지번) 봉명동 611-11
"
조선보리밥,음식점,3.9,78,https://place.map.kakao.com/738038679,"
대전 동구 대전로 699
(지번) 인동 54-5
"
요우란,일식,4.2,377,https://place.map.kakao.com/778787000,"
대전 중구 선화서로 34 한국빌딩 1층
(지번) 선화동 371-4
"
귀빈돌솥밥,한식,2.8,92,https://place.map.kakao.com/21337841,"
대전 서구 만년로68번길 21 1층
(지번) 만년동 349
"
김현정떡볶이 둔산점,떡볶이,4.0,234,https://place.map.kakao.com/19018998,"
대전 서구 대덕대로233번길 20
(지번) 둔산동 1018
"
우리의오늘,일식집,4.4,77,https://place.map.kakao.com/1020330382,"
대전 중구 오류로74번길 40 1층
(지번) 오류동 186-5
"
대흥동커피,커피전문점,4.3,238,https://place.map.kakao.com/1031817760,"
대전 중구 중앙로130번길 37-6 2층
(지번) 대흥동 223-1
"
드리오리 갈마점,오리,2.6,76,https://place.map.kakao.com/11381808,"
대전 서구 신갈마로 57 1층
(지번) 갈마동 427-61
"
왕순대,삼겹살,4.1,31,https://place.map.kakao.com/8452804,"
대전 중구 목척7길 14 1층
(지번) 은행동 114-38
"
금회세꼬시,회,4.0,35,https://place.map.kakao.com/990185307,"
대전 유성구 문화원로 135 1층
(지번) 봉명동 662-4
"
계탄집 오류점,닭요리,4.1,146,https://place.map.kakao.com/1539416463,"
대전 중구 계룡로874번길 109
(지번) 오류동 167-13
"
홍식이돈까스 도마점,"돈까스,우동",4.2,144,https://place.map.kakao.com/24173038,"
대전 서구 도마5길 58 1층
(지번) 도마동 133-16
"
르뺑99-1,디저트카페,3.3,284,https://place.map.kakao.com/427542006,"
대전 유성구 온천북로33번길 22-3 101호
(지번) 봉명동 650
"
남해수산,회,3.4,19,https://place.map.kakao.com/8878636,"
대전 유성구 온천서로 61 1,2층
(지번) 장대동 362-5
"
테라스키친,패밀리레스토랑,4.0,639,https://place.map.kakao.com/8622628,"
대전 중구 대종로480번길 15 2층
(지번) 은행동 145-1
"
곧망할집,한식,3.8,44,https://place.map.kakao.com/8752656,"
대전 중구 대종로452번길 28 1층
(지번) 대흥동 121-8
"
다향인방,전통찻집,4.0,90,https://place.map.kakao.com/10257607,"
대전 서구 둔산중로72번길 32 아크로프라자 3층
(지번) 둔산동 1476
"
어반더쉐프,양식,3.9,202,https://place.map.kakao.com/27512626,"
대전 동구 동서대로1695번길 4 에이치타워 2층
(지번) 용전동 68-21
"
프랭크커핀바,카페,4.5,354,https://place.map.kakao.com/110971114,"
대전 서구 둔산로31번길 69 1층
(지번) 둔산동 999
"
징기스 유성점,"육류,고기",4.0,77,https://place.map.kakao.com/742362757,"
대전 유성구 문화원로 118 1층
(지번) 봉명동 641-8
"
시골막국수,국수,4.8,37,https://place.map.kakao.com/1103350314,"
대전 서구 구봉산북로7번길 32-14 1층
(지번) 관저동 1945-5
"
양푼왕갈비,갈비,4.5,78,https://place.map.kakao.com/1096437346,"
대전 서구 도산로369번길 51
(지번) 괴정동 426-11
"
고려한방삼계탕,삼계탕,3.1,23,https://place.map.kakao.com/10168971,"
대전 유성구 문화원로14번길 42
(지번) 장대동 360-10
"
옛정식당,한식,3.9,164,https://place.map.kakao.com/8492590,"
대전 유성구 월드컵대로 286 1층
(지번) 상대동 444-1
"
백조한우마을 갈마직영점,"육류,고기",3.6,62,https://place.map.kakao.com/21828879,"
대전 서구 신갈마로 172 1,2층
(지번) 갈마동 338-7
"
회천국,회,4.8,5,https://place.map.kakao.com/8656917,"
대전 중구 중앙로170번길 49
(지번) 은행동 66-25
"
원조강경옥,복어,4.1,24,https://place.map.kakao.com/9689229,"
대전 유성구 유성대로 580-5
(지번) 상대동 534
"
안도르,카페,4.3,113,https://place.map.kakao.com/20245776,"
대전 중구 목척4길 4 1층
(지번) 은행동 21
"
굽돌이삼겹살,삼겹살,4.7,347,https://place.map.kakao.com/2109425180,"
대전 서구 대덕대로185번길 62 더하임 107~108호
(지번) 둔산동 1088-1
"
통일면옥,냉면,4.5,198,https://place.map.kakao.com/9524501,"
대전 대덕구 한밭대로1117번길 17 1층
(지번) 중리동 406-13
"
서울북어,"해물,생선",4.3,38,https://place.map.kakao.com/9819500,"
대전 중구 목중로20번길 54
(지번) 중촌동 401-15
"
일당감자탕 둔산시청점,감자탕,2.7,9,https://place.map.kakao.com/9378450,"
대전 서구 둔산중로46번길 22 1층
(지번) 둔산동 1448
"
마시내탕수육,중국요리,3.7,56,https://place.map.kakao.com/8958524,"
대전 유성구 문화원로14번길 14
(지번) 장대동 355-15
"
권인순갈비김치찌개,"찌개,전골",3.1,256,https://place.map.kakao.com/1069200206,"
대전 유성구 노은서로76번길 75-5 1-2층
(지번) 노은동 516-8
"
군산복집 대전본점,복어,4.7,10,https://place.map.kakao.com/10141142,"
대전 중구 중앙로121번길 20 1층
(지번) 선화동 41
"
스모프치킨 대전본점,치킨,3.8,376,https://place.map.kakao.com/26605800,"
대전 동구 대전로791번길 31 1, 2층
(지번) 중동 81-4
"
고향콩나물집,한식,4.1,23,https://place.map.kakao.com/25046661,"
대전 중구 보문로 305 1층
(지번) 선화동 354
"
소플러스 서대전점,"육류,고기",4.5,154,https://place.map.kakao.com/1210627126,"
대전 서구 도안대로 83 1층
(지번) 관저동 567-2
"
착한낙지 대전홍도점,"해물,생선",3.9,276,https://place.map.kakao.com/17687899,"
대전 동구 동서대로 1609-2
(지번) 홍도동 13-11
"
진성할매추어탕,추어,3.1,74,https://place.map.kakao.com/26982661,"
대전 중구 대전천서로 251 1층
(지번) 문창동 388-2
"
조선보리밥 구암점,한식,3.6,163,https://place.map.kakao.com/1703043344,"
대전 유성구 유성대로 613-9
(지번) 구암동 236
"
보끄미 둔산점,"해물,생선",3.4,1930,https://place.map.kakao.com/20624471,"
대전 서구 대덕대로242번길 15 둔산의아침 2층
(지번) 둔산동 1352
"
태평족발,"족발,보쌈",3.4,153,https://place.map.kakao.com/1401728112,"
대전 중구 동서대로 1224 1층
(지번) 태평동 381-29
"
고단백식당,국수,3.2,201,https://place.map.kakao.com/10159821,"
대전 중구 대종로517번길 62 1층
(지번) 선화동 282-11
"
닭갈비제작소 은행점,닭요리,3.2,125,https://place.map.kakao.com/2100145257,"
대전 중구 중앙로164번길 22-12 1층
(지번) 은행동 40-4
"
썸데이작은화로직영점,"육류,고기",3.7,57,https://place.map.kakao.com/1432270615,"
대전 유성구 문화원로 105 3-4층
(지번) 봉명동 640-1
"
옥천옥 봉명동본점,국밥,4.1,14,https://place.map.kakao.com/906973709,"
대전 유성구 계룡로60번길 31 1층
(지번) 봉명동 464-17
"
대손관 본점,한식,3.5,130,https://place.map.kakao.com/1244684601,"
대전 유성구 한밭대로492번길 20 B동 1-2층
(지번) 봉명동 665-3
"
태화장,중국요리,3.0,1378,https://place.map.kakao.com/10033021,"
대전 동구 중앙로203번길 78 1층
(지번) 정동 36-32
"
흑돈가 대전직영점,"육류,고기",3.6,673,https://place.map.kakao.com/18386265,"
대전 서구 만년로67번길 34-11 2층
(지번) 만년동 312
"
대전막장집,"해물,생선",3.6,134,https://place.map.kakao.com/316976275,"
대전 중구 선화서로 48-1 1층
(지번) 선화동 367-17
"
몽심,"제과,베이커리",4.5,368,https://place.map.kakao.com/843666963,"
대전 대덕구 한남로38번길 28 한남빌 1층
(지번) 오정동 175-45
"
라끄블루,카페,3.7,177,https://place.map.kakao.com/1518016055,"
대전 동구 회남로275번길 161
(지번) 신하동 67
"
