Name,Category,Score,Review_Num,Link,Addr
삼거리먼지막순대국,순대,4.0,286,https://place.map.kakao.com/9125675,"
서울 영등포구 시흥대로185길 11 1층
(지번) 대림동 963-9
"
푸지미곱창,"곱창,막창",3.7,386,https://place.map.kakao.com/13561834,"
서울 강동구 천호옛14길 23
(지번) 성내동 42-5
"
강강술래 신림점,갈비,3.0,157,https://place.map.kakao.com/10122642,"
서울 관악구 남부순환로 1660
(지번) 신림동 10-518
"
오징어야,회,4.1,192,https://place.map.kakao.com/16090261,"
서울 동작구 만양로14길 9 1층
(지번) 노량진동 119-150
"
볼트스테이크하우스,"스테이크,립",3.5,533,https://place.map.kakao.com/484791301,"
서울 강남구 압구정로72길 22 2층
(지번) 청담동 95-15
"
오장동흥남집 본점,냉면,3.6,417,https://place.map.kakao.com/8174854,"
서울 중구 마른내로 114 1-2층
(지번) 오장동 101-7
"
몽중헌 공덕점,중국요리,3.7,289,https://place.map.kakao.com/1821978316,"
서울 마포구 마포대로 92 효성해링턴스퀘어 A동 2층
(지번) 도화동 25-13
"
현우동,"돈까스,우동",3.7,688,https://place.map.kakao.com/901836680,"
서울 강남구 논현로149길 53 래성빌딩 1층 101호
(지번) 논현동 11-1
"
로니로티 천호점,이탈리안,4.1,934,https://place.map.kakao.com/603985516,"
서울 강동구 천호대로 1027 동원천호빌딩 2층
(지번) 천호동 454-15
"
연교,중국요리,4.0,809,https://place.map.kakao.com/934767425,"
서울 마포구 연희로1길 65 1층
(지번) 연남동 383-95
"
디오디아2.0,뷔페,4.3,815,https://place.map.kakao.com/7850610,"
서울 서초구 강남대로 213 엘타워 4층
(지번) 양재동 24-6
"
학림다방,카페,4.3,68,https://place.map.kakao.com/8143287,"
서울 종로구 대학로 119 2층
(지번) 명륜4가 94-2
"
대성갈비,갈비,3.3,287,https://place.map.kakao.com/12055448,"
서울 성동구 상원1길 26 서울숲A타워 1층 101~103호
(지번) 성수동1가 656-591
"
차알 광화문점,중국요리,3.5,37,https://place.map.kakao.com/27260716,"
서울 종로구 종로3길 17 3층 4호
(지번) 청진동 246
"
