Name,Category,Score,Review_Num,Link,Addr
돌섬바다,회,3.0,8,https://place.map.kakao.com/9725013,"
광주 서구 화운로 137 1층
(지번) 화정동 315-3
"
코코샤브 광주수완점,샤브샤브,2.9,181,https://place.map.kakao.com/27283423,"
광주 광산구 장신로 77
(지번) 장덕동 1300
"
물결,"호프,요리주점",3.5,283,https://place.map.kakao.com/719399274,"
광주 동구 동명로 6 1층
(지번) 장동 58-83
"
빕스 프리미어 광주광천점,패밀리레스토랑,3.6,235,https://place.map.kakao.com/1065834000,"
광주 서구 무진대로 919 호반써밋광주 KBC방송국 판매시설 2층
(지번) 광천동 896
"
광양숯불구이 상무본점,"육류,고기",2.7,36,https://place.map.kakao.com/11530675,"
광주 서구 상무대로867번길 23
(지번) 치평동 194-1
"
수자타,채식뷔페,4.3,83,https://place.map.kakao.com/17965543,"
광주 동구 동산길7번길 3 1층
(지번) 운림동 468-3
"
다담골면옥,한식,3.6,42,https://place.map.kakao.com/330174387,"
광주 광산구 하남울로12번하길 28
(지번) 하남동 1303
"
만선 알곤이전문점,"해물,생선",4.7,29,https://place.map.kakao.com/537058265,"
광주 북구 호동로 6
(지번) 중흥동 279-49
"
동산회관,한정식,4.1,110,https://place.map.kakao.com/14517683,"
광주 북구 우치로90번길 12-1 1층
(지번) 용봉동 161-60
"
여간좋은날,한식,3.4,326,https://place.map.kakao.com/1813790815,"
광주 서구 금화로 240 1층
(지번) 풍암동 423-2
"
김가네 영양해물칼국수 본점,칼국수,3.8,100,https://place.map.kakao.com/17993046,"
광주 북구 천변우로 197 1층
(지번) 임동 94-93
"
장흥횟집,회,4.7,6,https://place.map.kakao.com/9362569,"
광주 광산구 어등대로 703 1층
(지번) 소촌동 536-24
"
메가MGC커피 광주금호점,커피전문점,3.0,2,https://place.map.kakao.com/488157960,"
광주 서구 금화로 91 1층
(지번) 금호동 763-7
"
어센틱 비스트로,양식,4.5,100,https://place.map.kakao.com/1372300441,"
광주 남구 봉선로79번길 9 1층
(지번) 봉선동 1003-9
"
투썸플레이스 광주첨단호수공원점,커피전문점,3.6,15,https://place.map.kakao.com/27344451,"
광주 광산구 첨단중앙로182번길 22 1-2층
(지번) 쌍암동 654-19
"
대풍쪽갈비,갈비,3.6,130,https://place.map.kakao.com/1405084867,"
광주 동구 장동로43번길 7 1층
(지번) 동명동 143-46
"
토리신 상무점,일본식주점,3.0,50,https://place.map.kakao.com/24613011,"
광주 서구 시청로60번길 21-3 1층
(지번) 치평동 1222-2
"
명품상무팥죽 광주본점,한식,3.9,38,https://place.map.kakao.com/9073032,"
광주 서구 상무누리로 22 1층
(지번) 치평동 1278-8
"
스타벅스 광주주월DT점,커피전문점,3.6,27,https://place.map.kakao.com/1581919248,"
광주 남구 회재로 1256
(지번) 주월동 960-13
"
소문난오돌뼈 문흥점,"육류,고기",4.4,208,https://place.map.kakao.com/11723937,"
광주 북구 서하로 313 1층
(지번) 오치동 1027-9
"
정광석항아리보쌈 수완본점,"족발,보쌈",4.0,52,https://place.map.kakao.com/17801931,"
광주 광산구 수완로 40
(지번) 수완동 1701
"
가매일식 본점,회,3.3,47,https://place.map.kakao.com/10115439,"
광주 서구 상무대로 1104-26 1층
(지번) 농성동 649-1
"
본향 계절한정식,한정식,3.3,311,https://place.map.kakao.com/1992376095,"
광주 서구 천변좌하로 268 1층
(지번) 치평동 1002-31
"
진미국밥,국밥,2.8,68,https://place.map.kakao.com/18565838,"
광주 서구 월드컵4강로116번길 1 1층
(지번) 화정동 336-6
"
참일능이,닭요리,3.6,42,https://place.map.kakao.com/1769905831,"
광주 광산구 첨단중앙로182번길 46 1층
(지번) 쌍암동 676-1
"
명성식당,한식,5.0,16,https://place.map.kakao.com/15808902,"
광주 동구 밤실로20번길 21-1 1층
(지번) 지산동 272-1
"
회박사,회,5.0,12,https://place.map.kakao.com/10964137,"
광주 광산구 임방울대로800번길 37 1층
(지번) 월계동 878-7
"
맥문동,양식,,838,https://place.map.kakao.com/1766016722,"
광주 서구 마륵로 24
(지번) 마륵동 176-1
"
장안성,중국요리,3.4,178,https://place.map.kakao.com/9418559,"
광주 서구 풍암순환로 152 1층
(지번) 풍암동 1189-5
"
황소알곱창,"곱창,막창",3.2,173,https://place.map.kakao.com/26941171,"
광주 남구 백운로 55 1층
(지번) 백운동 604-2
"
유록장어,장어,3.1,765,https://place.map.kakao.com/648074328,"
광주 서구 마륵벽진길 5 1-2층
(지번) 마륵동 167-9
"
토메이스시,"초밥,롤",4.2,29,https://place.map.kakao.com/1111903974,"
광주 동구 동계천로 155 1층
(지번) 동명동 72-8
"
해질녘부엉이,"호프,요리주점",3.3,47,https://place.map.kakao.com/1849872721,"
광주 광산구 수완로9번길 40 1층
(지번) 신가동 1100
"
건강식당,"곱창,막창",4.2,131,https://place.map.kakao.com/10132485,"
광주 광산구 사암로92번길 13
(지번) 우산동 1614-19
"
왕뼈사랑,해장국,3.1,192,https://place.map.kakao.com/11919589,"
광주 서구 무진대로 937 1층
(지번) 광천동 41-7
"
머시기쪽갈비 수완흑석,"육류,고기",5.0,102,https://place.map.kakao.com/1030747259,"
광주 광산구 풍영로101번길 9 1층
(지번) 흑석동 594
"
킹피쉬,회,4.1,89,https://place.map.kakao.com/1650796327,"
광주 서구 군분로159번길 17 1층
(지번) 화정동 1543
"
매월흑염소가든,"사철탕,영양탕",3.6,168,https://place.map.kakao.com/9021743,"
광주 서구 회재유통길 19-24
(지번) 매월동 480-1
"
술돼지,"육류,고기",4.2,113,https://place.map.kakao.com/1239694225,"
광주 북구 용봉로 88 1층
(지번) 중흥동 351-8
"
폴리아,이탈리안,3.8,152,https://place.map.kakao.com/492609271,"
광주 동구 동명로14번길 1 1층
(지번) 동명동 197-24
"
퀸돈,한식,3.7,1,https://place.map.kakao.com/464228886,"
광주 광산구 첨단중앙로116번길 33 101~103호
(지번) 월계동 877-1
"
월계수식당,한식,2.7,201,https://place.map.kakao.com/8483180,"
광주 동구 충장로 102-11
(지번) 충장로1가 24
"
심경희라라랜드,"육류,고기",4.2,182,https://place.map.kakao.com/1546703389,"
광주 서구 내방로 356 1층
(지번) 화정동 23-51
"
사계절가든,닭요리,4.0,5,https://place.map.kakao.com/10448177,"
광주 광산구 임곡로 516-9 1층
(지번) 진곡동 322-2
"
와플대학 광주도천캠퍼스,"제과,베이커리",4.1,189,https://place.map.kakao.com/510529606,"
광주 광산구 임방울대로 583
(지번) 도천동 150-6
"
신락원 상무점,중국요리,2.6,323,https://place.map.kakao.com/9190274,"
광주 서구 상무시민로 95-2 2층
(지번) 치평동 1211-8
"
라롱드꺄레,양식,4.5,97,https://place.map.kakao.com/213858080,"
광주 동구 의재로136번길 35 1층
(지번) 운림동 661-12
"
김서방국밥,국밥,4.2,228,https://place.map.kakao.com/1119335901,"
광주 서구 화정로260번길 11-2 1층
(지번) 화정동 723-13
"
카페상숙,카페,4.6,31,https://place.map.kakao.com/923283225,"
광주 북구 하서로466번길 28 1층
(지번) 용두동 1052
"
노대장어,장어,2.9,13,https://place.map.kakao.com/979999304,"
광주 남구 효덕로 122 2층
(지번) 노대동 400
"
초록에녹차유황오리 쌍촌점,오리,3.0,18,https://place.map.kakao.com/2006393768,"
광주 서구 내방로252번길 3 1층
(지번) 쌍촌동 248-3
"
갈능이곰능이 운암점,갈비,3.4,47,https://place.map.kakao.com/1467510860,"
광주 북구 북문대로159번길 9 1층
(지번) 운암동 1039-5
"
스타벅스 광주지산유원지입구점,커피전문점,4.3,34,https://place.map.kakao.com/1747138588,"
광주 동구 무등로 592 1,2층
(지번) 산수동 5
"
동해반점,중국요리,3.1,26,https://place.map.kakao.com/10285718,"
광주 광산구 광산로 15
(지번) 송정동 840-67
"
이바돔감자탕 광주화정점,감자탕,3.2,56,https://place.map.kakao.com/8046995,"
광주 서구 상무대로 1046 2층
(지번) 화정동 311-2
"
막걸리이야기,"호프,요리주점",3.6,39,https://place.map.kakao.com/15770280,"
광주 광산구 수등로76번길 7-18
(지번) 신가동 1263
"
창평국밥,국밥,4.2,64,https://place.map.kakao.com/9431507,"
광주 북구 천지인로 103 1층
(지번) 오치동 986-8
"
